,company,location,dates,job-title,summary,pros,cons,advice-to-mgmt,overall-ratings,work-balance-stars,culture-values-stars,carrer-opportunities-stars,comp-benefit-stars,senior-mangemnet-stars,helpful-count,link
0.916227378512118,apple,none," May 17, 2018",Current Employee - Anonymous Employee,World class company and product,Smart people. Great projects. Good compensation. Apple Park,Less open compared to Internet company. No free food. No free gym. Work overtime,none,4,3,4,4,3,4,0,https://www.glassdoor.com/Reviews/Apple-Reviews-E1138_P83.htm
0.428522376792492,apple,none," Feb 22, 2018",Current Employee - Anonymous Employee,Engineer,Some of the brightest minds in the industry,You can only know about things on a strictly need to know basis,none,4,4,3,3,5,4,0,https://www.glassdoor.com/Reviews/Apple-Reviews-E1138_P114.htm
0.765368260798392,microsoft,"Boston, MA"," Jan 19, 2018",Current Employee - SERVICE ADVISOR,Service Advisor,"The work isn't very hard at all once you get a hang of all the processes. It's an extremely great start to any IT career and depending on the store you apply at, you can get away with very little tech knowledge.","The role is very customer oriented and you will sometimes have to work with customers that don't always respect you. There's usually a lot of issues that customer will blame you for because you represent Microsoft and you sort of have to take it on the chin and move on. Moving up from the service advisor role is also very tough because depending on the store, the leadership may not care.",Make more opportunities for someone to move up from the service advisor role,4,4,4,3,4,4,0,https://www.glassdoor.com/Reviews/Microsoft-Reviews-E1651_P100.htm
0.497329692211227,microsoft,"Redmond, WA"," Jul 3, 2015",Current Employee - Systems Engineer,I love my job,"I love the people I work with on my immediate team, and I love my management chain 2 levels up. Our benefits package keeps shrinking, but is still pretty good. I love the flexibility in my work schedule. I think most of this has to do with the team that I'm on, not all my peers have it as good as I do","Our packages keep shrinking every year and once you're in a track there's not a lot of chance to skip tracks. It's hard to find a different type of position where you may function at a different skill level. It's easy to downlevel to try a different position, but it's impossible to level up to a different position even though you may be exceptionally qualified for the new position. The only way to get compensated at a higher level is to leave and get hired back, negotiating a new level in the process.","cut the red tape, stop cutting our package. Satya is new, he's not a panacea. We still need to get agile and stop following the market",4,5,3,3,4,3,0,https://www.glassdoor.com/Reviews/Microsoft-Reviews-E1651_P578.htm
0.889724299158433,apple,none," Apr 26, 2017",Current Employee - Reseller Specialist,Terrific company & opportunity,"The culture of the company, as well as the numerous options to grow make Apple a tremendous opportunity.","Weekend hours, retail setting, lack of incentive pay",none,5,4,5,5,4,5,0,https://www.glassdoor.com/Reviews/Apple-Reviews-E1138_P252.htm
0.014388646950015,microsoft,"Redmond, WA"," May 2, 2012",Former Employee - Program Manager,Microsoft wastes wonderfully intelligent people with upper management that is vastly out of touch.,"If you like working *only* with Microsoft products and drinking the accompanying Kool-Aid, you might like it. The technology-focused people are truly remarkable and fun to work with. Otherwise, the benefits are the only other reason to work at Microsoft.","Upper management is completely out of touch with their customers. It is very insular in that it's all Windows all the time (exception: MacBU). Each team is often very silo's. Fundamentally, Microsoft is a ""design by committee"" company, which results in mediocre designs with very shallow depth.","Get rid of Ballmer and his ilk. Work in support every year, at least a little. Be open-minded to outside technology. Use non-Windows platforms. Make integration with other platforms a priority.",2,3.5,none,3.5,4.5,1,2,https://www.glassdoor.com/Reviews/Microsoft-Reviews-E1651_P1034.htm
0.87351144100548,amazon,none," Apr 24, 2017",Former Employee - Anonymous Employee,Great work place but be cautious of management,Comp & benefits best across industry great work culture,Indians remain Indians and Indian managers sometimes are not able to give up their cultural bias Should introduce EQ evaluation for managers so that good people do not leave job,Regionalism takes precedence over talent. Long working hours take precedence over efficiency. Not a good yardstick to measure employees who do not belong to the same state as the manager or who want to have a decent work-life balance. All in all good company...but work experience gets marred by bad managers,4,2,3,4,4,2,0,https://www.glassdoor.com/Reviews/Amazon-Reviews-E6036_P2272.htm
0.461605894833917,amazon,none," Jul 24, 2017",Current Employee - Anonymous Employee,Sucked,"decent exercise, that's about it","Soul destroying and dehumanizing, like a modern day work house",none,1,1,1,1,1,1,0,https://www.glassdoor.com/Reviews/Amazon-Reviews-E6036_P2246.htm
0.915141663462953,google,"Mountain View, CA"," Nov 10, 2015",Current Employee - Anonymous Employee,"MBA intern, Strategy and Operations",Brilliant people to work with and fantastic culture,"If you want a fast-paced job, you need to work to find a team that works like that",none,5,5,5,4,4,4,3,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P260.htm
0.477685297669075,amazon,Madrid (Spain)," Nov 17, 2018",Current Employee - Software Development Engineer,Awesome Place to work,One of the best companies to work,No Cons . Best place to work,none,4,none,none,none,none,none,1,https://www.glassdoor.com/Reviews/Amazon-Reviews-E6036_P1773.htm
0.804260108853394,amazon,none," Sep 20, 2017",Current Employee - Anonymous Employee,Associate,it's a great place to explore the career opportunities in a fun filled environment,learn things continuously to thrive,none,4,4,4,4,4,4,0,https://www.glassdoor.com/Reviews/Amazon-Reviews-E6036_P2195.htm
0.083683739094904,amazon,"Seattle, WA"," May 30, 2016",Current Employee - Software Development Engineer I,"In charge of developing a small, internally-used application from start to finish, full stack","Incredible resources - AWS is all yours to play with, budgets I previously thought were huge are not worth a blink - with justification. Internal tooling is way ahead of any other company I've worked for.","Work life balance - this is probably actually more my fault. I work too hard because I want to create the best product, and they won't get in the way of it. If you want to burn yourself out, they'll watch you do it in spectacular fashion.","Allow even more autonomy for developers to have ""hack days"" and a bigger part in project planning and less overhead such as useless reports.",4,2,3,5,5,2,0,https://www.glassdoor.com/Reviews/Amazon-Reviews-E6036_P1131.htm
